category_id,url,sku,sequence
528,/cakes-to-bhopal,CAKE0091,10
528,/cakes-to-bhopal,F17-CAKEBUTTH007,11
528,/cakes-to-bhopal,CAKE9078,12
528,/cakes-to-bhopal,F17-CAKEVANH022,13
528,/cakes-to-bhopal,F17-EGCAKEBUTTH007,14
528,/cakes-to-bhopal,F17-CAKETFLOE001,15
528,/cakes-to-bhopal,F17-CAKECONH1897,16
528,/cakes-to-bhopal,F17-EGCAKEVANH022,17
528,/cakes-to-bhopal,F17-CAKEBLFTO020,18
528,/cakes-to-bhopal,F17-CAKECONH304,19
528,/cakes-to-bhopal,CAKE10604,20
528,/cakes-to-bhopal,F17-CAKECONH310,21
528,/cakes-to-bhopal,CAKE6071,22
528,/cakes-to-bhopal,F17-EGCAKEBLFTO020,23
528,/cakes-to-bhopal,F17-CAKECONH1945,24
528,/cakes-to-bhopal,F17-CAKECHOO005,25
528,/cakes-to-bhopal,EXFNP219_CHOCO_BOQ,26
528,/cakes-to-bhopal,F17-EGCAKECHOO005,27
528,/cakes-to-bhopal,F17-CAKECONH1834,28
528,/cakes-to-bhopal,F17-CAKECONH1822,29
528,/cakes-to-bhopal,F17-EGCAKECONH1897,30
528,/cakes-to-bhopal,F17-CAKEPINO014,31
528,/cakes-to-bhopal,CAKE11383,32
528,/cakes-to-bhopal,F17-CAKEHSTFLO017,33
528,/cakes-to-bhopal,EXFNP233_CHOCO_BOQ,34
528,/cakes-to-bhopal,CAKE38760,35
528,/cakes-to-bhopal,F17-EGCAKECONH310,36
528,/cakes-to-bhopal,F17-CAKEFRUO011,37
528,/cakes-to-bhopal,F17-EGCAKECONH1945,38
528,/cakes-to-bhopal,EXDCHOCO15,39
528,/cakes-to-bhopal,CAKE8256,40
528,/cakes-to-bhopal,F17-CAKECONH874,41
528,/cakes-to-bhopal,F17-EGCAKEPINO014,42
528,/cakes-to-bhopal,CAKE11838,43
528,/cakes-to-bhopal,F17-EGCAKEFRUO011,44
528,/cakes-to-bhopal,F17-CAKECONH1780,45
528,/cakes-to-bhopal,F17-CAKECON3081,46
528,/cakes-to-bhopal,CAKE6876,47
528,/cakes-to-bhopal,CAKE8930,48
528,/cakes-to-bhopal,CAKE11320,49
528,/cakes-to-bhopal,F17-CAKECONH25,50
528,/cakes-to-bhopal,F17-EGCAKECONH1780,51
528,/cakes-to-bhopal,F17-EGCAKECONH1834,52
528,/cakes-to-bhopal,F17-EGCAKECONH1822,53
528,/cakes-to-bhopal,F17-EGCAKECONH874,54
528,/cakes-to-bhopal,F17-CAKEBUTTO008,55
528,/cakes-to-bhopal,F17-EGCAKEBUTTO008,56
528,/cakes-to-bhopal,CAKE11227,57
529,/cakes-to-coimbatore,F17-CAKECHOH004,1
529,/cakes-to-coimbatore,CAKE00115,2
529,/cakes-to-coimbatore,F17-EGCAKECHOH004,3
529,/cakes-to-coimbatore,F17-CAKETFLHE001,4
529,/cakes-to-coimbatore,F17-CAKEPINH013,5
529,/cakes-to-coimbatore,F17-EGCAKEPINH013,6
529,/cakes-to-coimbatore,F17-CAKEBLFTH019,7
529,/cakes-to-coimbatore,F17-EGCAKEBLFTH019,8
529,/cakes-to-coimbatore,EXFNP220_CHOCO_BOQ,9
529,/cakes-to-coimbatore,CAKE0091,10
529,/cakes-to-coimbatore,F17-CAKEBUTTH007,11
529,/cakes-to-coimbatore,CAKE9078,12
529,/cakes-to-coimbatore,F17-CAKEVANH022,13
529,/cakes-to-coimbatore,F17-EGCAKEBUTTH007,14
529,/cakes-to-coimbatore,F17-CAKETFLOE001,15
529,/cakes-to-coimbatore,F17-CAKECONH1897,16
529,/cakes-to-coimbatore,F17-EGCAKEVANH022,17
529,/cakes-to-coimbatore,F17-CAKEBLFTO020,18
529,/cakes-to-coimbatore,F17-CAKECONH304,19
529,/cakes-to-coimbatore,CAKE10604,20
529,/cakes-to-coimbatore,F17-CAKECONH310,21
529,/cakes-to-coimbatore,CAKE6071,22
529,/cakes-to-coimbatore,F17-EGCAKEBLFTO020,23
529,/cakes-to-coimbatore,F17-CAKECONH1945,24
529,/cakes-to-coimbatore,F17-CAKECHOO005,25
529,/cakes-to-coimbatore,EXFNP219_CHOCO_BOQ,26
529,/cakes-to-coimbatore,F17-EGCAKECHOO005,27
529,/cakes-to-coimbatore,F17-CAKECONH1834,28
529,/cakes-to-coimbatore,F17-CAKECONH1822,29
529,/cakes-to-coimbatore,F17-EGCAKECONH1897,30
529,/cakes-to-coimbatore,F17-CAKEPINO014,31
529,/cakes-to-coimbatore,CAKE11383,32
529,/cakes-to-coimbatore,F17-CAKEHSTFLO017,33
529,/cakes-to-coimbatore,EXFNP233_CHOCO_BOQ,34
529,/cakes-to-coimbatore,CAKE38760,35
529,/cakes-to-coimbatore,F17-EGCAKECONH310,36
529,/cakes-to-coimbatore,F17-CAKEFRUO011,37
529,/cakes-to-coimbatore,F17-EGCAKECONH1945,38
529,/cakes-to-coimbatore,EXDCHOCO15,39
529,/cakes-to-coimbatore,CAKE8256,40
529,/cakes-to-coimbatore,F17-CAKECONH874,41
529,/cakes-to-coimbatore,F17-EGCAKEPINO014,42
529,/cakes-to-coimbatore,CAKE11838,43
529,/cakes-to-coimbatore,F17-EGCAKEFRUO011,44
529,/cakes-to-coimbatore,F17-CAKECONH1780,45
529,/cakes-to-coimbatore,F17-CAKECON3081,46
529,/cakes-to-coimbatore,CAKE6876,47
529,/cakes-to-coimbatore,CAKE8930,48
529,/cakes-to-coimbatore,CAKE11320,49
529,/cakes-to-coimbatore,F17-CAKECONH25,50
529,/cakes-to-coimbatore,F17-EGCAKECONH1780,51
529,/cakes-to-coimbatore,F17-EGCAKECONH1834,52
529,/cakes-to-coimbatore,F17-EGCAKECONH1822,53
529,/cakes-to-coimbatore,F17-EGCAKECONH874,54
529,/cakes-to-coimbatore,F17-CAKEBUTTO008,55
529,/cakes-to-coimbatore,F17-EGCAKEBUTTO008,56
529,/cakes-to-coimbatore,CAKE11227,57
530,/cakes-to-dehradun,F17-CAKECHOH004,1
530,/cakes-to-dehradun,CAKE00115,2
530,/cakes-to-dehradun,F17-EGCAKECHOH004,3
530,/cakes-to-dehradun,F17-CAKETFLHE001,4
530,/cakes-to-dehradun,F17-CAKEPINH013,5
530,/cakes-to-dehradun,F17-EGCAKEPINH013,6
530,/cakes-to-dehradun,F17-CAKEBLFTH019,7
530,/cakes-to-dehradun,F17-EGCAKEBLFTH019,8
530,/cakes-to-dehradun,EXFNP220_CHOCO_BOQ,9
530,/cakes-to-dehradun,CAKE0091,10
530,/cakes-to-dehradun,F17-CAKEBUTTH007,11
530,/cakes-to-dehradun,CAKE9078,12
530,/cakes-to-dehradun,F17-CAKEVANH022,13
530,/cakes-to-dehradun,F17-EGCAKEBUTTH007,14
530,/cakes-to-dehradun,F17-CAKETFLOE001,15
530,/cakes-to-dehradun,F17-CAKECONH1897,16
530,/cakes-to-dehradun,F17-EGCAKEVANH022,17
530,/cakes-to-dehradun,F17-CAKEBLFTO020,18
530,/cakes-to-dehradun,F17-CAKECONH304,19
530,/cakes-to-dehradun,CAKE10604,20
530,/cakes-to-dehradun,F17-CAKECONH310,21
530,/cakes-to-dehradun,CAKE6071,22
530,/cakes-to-dehradun,F17-EGCAKEBLFTO020,23
530,/cakes-to-dehradun,F17-CAKECONH1945,24
530,/cakes-to-dehradun,F17-CAKECHOO005,25
530,/cakes-to-dehradun,EXFNP219_CHOCO_BOQ,26
530,/cakes-to-dehradun,F17-EGCAKECHOO005,27
530,/cakes-to-dehradun,F17-CAKECONH1834,28
530,/cakes-to-dehradun,F17-CAKECONH1822,29
530,/cakes-to-dehradun,F17-EGCAKECONH1897,30
530,/cakes-to-dehradun,F17-CAKEPINO014,31
530,/cakes-to-dehradun,CAKE11383,32
530,/cakes-to-dehradun,F17-CAKEHSTFLO017,33
530,/cakes-to-dehradun,EXFNP233_CHOCO_BOQ,34
530,/cakes-to-dehradun,CAKE38760,35
530,/cakes-to-dehradun,F17-EGCAKECONH310,36
530,/cakes-to-dehradun,F17-CAKEFRUO011,37
530,/cakes-to-dehradun,F17-EGCAKECONH1945,38
530,/cakes-to-dehradun,EXDCHOCO15,39
530,/cakes-to-dehradun,CAKE8256,40
530,/cakes-to-dehradun,F17-CAKECONH874,41
530,/cakes-to-dehradun,F17-EGCAKEPINO014,42
530,/cakes-to-dehradun,CAKE11838,43
530,/cakes-to-dehradun,F17-EGCAKEFRUO011,44
530,/cakes-to-dehradun,F17-CAKECONH1780,45
530,/cakes-to-dehradun,F17-CAKECON3081,46
530,/cakes-to-dehradun,CAKE6876,47
530,/cakes-to-dehradun,CAKE8930,48
530,/cakes-to-dehradun,CAKE11320,49
530,/cakes-to-dehradun,F17-CAKECONH25,50
530,/cakes-to-dehradun,F17-EGCAKECONH1780,51
530,/cakes-to-dehradun,F17-EGCAKECONH1834,52
530,/cakes-to-dehradun,F17-EGCAKECONH1822,53
530,/cakes-to-dehradun,F17-EGCAKECONH874,54
530,/cakes-to-dehradun,F17-CAKEBUTTO008,55
530,/cakes-to-dehradun,F17-EGCAKEBUTTO008,56
530,/cakes-to-dehradun,CAKE11227,57
531,/cakes-to-faridabad,F17-CAKECHOH004,1
531,/cakes-to-faridabad,CAKE00115,2
531,/cakes-to-faridabad,F17-EGCAKECHOH004,3
531,/cakes-to-faridabad,F17-CAKETFLHE001,4
531,/cakes-to-faridabad,F17-CAKEPINH013,5
531,/cakes-to-faridabad,F17-EGCAKEPINH013,6
531,/cakes-to-faridabad,F17-CAKEBLFTH019,7
531,/cakes-to-faridabad,F17-EGCAKEBLFTH019,8
531,/cakes-to-faridabad,EXFNP220_CHOCO_BOQ,9
531,/cakes-to-faridabad,CAKE0091,10
531,/cakes-to-faridabad,F17-CAKEBUTTH007,11
531,/cakes-to-faridabad,CAKE9078,12
531,/cakes-to-faridabad,F17-CAKEVANH022,13
531,/cakes-to-faridabad,F17-EGCAKEBUTTH007,14
531,/cakes-to-faridabad,F17-CAKETFLOE001,15
531,/cakes-to-faridabad,F17-CAKECONH1897,16
531,/cakes-to-faridabad,F17-EGCAKEVANH022,17
531,/cakes-to-faridabad,F17-CAKEBLFTO020,18
531,/cakes-to-faridabad,F17-CAKECONH304,19
531,/cakes-to-faridabad,CAKE10604,20
531,/cakes-to-faridabad,F17-CAKECONH310,21
531,/cakes-to-faridabad,CAKE6071,22
531,/cakes-to-faridabad,F17-EGCAKEBLFTO020,23
531,/cakes-to-faridabad,F17-CAKECONH1945,24
531,/cakes-to-faridabad,F17-CAKECHOO005,25
531,/cakes-to-faridabad,EXFNP219_CHOCO_BOQ,26
531,/cakes-to-faridabad,F17-EGCAKECHOO005,27
531,/cakes-to-faridabad,F17-CAKECONH1834,28
531,/cakes-to-faridabad,F17-CAKECONH1822,29
531,/cakes-to-faridabad,F17-EGCAKECONH1897,30
531,/cakes-to-faridabad,F17-CAKEPINO014,31
531,/cakes-to-faridabad,CAKE11383,32
531,/cakes-to-faridabad,F17-CAKEHSTFLO017,33
531,/cakes-to-faridabad,EXFNP233_CHOCO_BOQ,34
531,/cakes-to-faridabad,CAKE38760,35
531,/cakes-to-faridabad,F17-EGCAKECONH310,36
531,/cakes-to-faridabad,F17-CAKEFRUO011,37
531,/cakes-to-faridabad,F17-EGCAKECONH1945,38
531,/cakes-to-faridabad,EXDCHOCO15,39
531,/cakes-to-faridabad,CAKE8256,40
531,/cakes-to-faridabad,F17-CAKECONH874,41
531,/cakes-to-faridabad,F17-EGCAKEPINO014,42
531,/cakes-to-faridabad,CAKE11838,43
531,/cakes-to-faridabad,F17-EGCAKEFRUO011,44
531,/cakes-to-faridabad,F17-CAKECONH1780,45
531,/cakes-to-faridabad,F17-CAKECON3081,46
531,/cakes-to-faridabad,CAKE6876,47
531,/cakes-to-faridabad,CAKE8930,48
531,/cakes-to-faridabad,CAKE11320,49
531,/cakes-to-faridabad,F17-CAKECONH25,50
531,/cakes-to-faridabad,F17-EGCAKECONH1780,51
531,/cakes-to-faridabad,F17-EGCAKECONH1834,52
531,/cakes-to-faridabad,F17-EGCAKECONH1822,53
531,/cakes-to-faridabad,F17-EGCAKECONH874,54
531,/cakes-to-faridabad,F17-CAKEBUTTO008,55
531,/cakes-to-faridabad,F17-EGCAKEBUTTO008,56
531,/cakes-to-faridabad,CAKE11227,57
532,/cakes-to-ghaziabad,F17-CAKECHOH004,1
532,/cakes-to-ghaziabad,CAKE00115,2
532,/cakes-to-ghaziabad,F17-EGCAKECHOH004,3
532,/cakes-to-ghaziabad,F17-CAKETFLHE001,4
532,/cakes-to-ghaziabad,F17-CAKEPINH013,5
532,/cakes-to-ghaziabad,F17-EGCAKEPINH013,6
532,/cakes-to-ghaziabad,F17-CAKEBLFTH019,7
532,/cakes-to-ghaziabad,F17-EGCAKEBLFTH019,8
532,/cakes-to-ghaziabad,EXFNP220_CHOCO_BOQ,9
532,/cakes-to-ghaziabad,CAKE0091,10
532,/cakes-to-ghaziabad,F17-CAKEBUTTH007,11
532,/cakes-to-ghaziabad,CAKE9078,12
532,/cakes-to-ghaziabad,F17-CAKEVANH022,13
532,/cakes-to-ghaziabad,F17-EGCAKEBUTTH007,14
532,/cakes-to-ghaziabad,F17-CAKETFLOE001,15
532,/cakes-to-ghaziabad,F17-CAKECONH1897,16
532,/cakes-to-ghaziabad,F17-EGCAKEVANH022,17
532,/cakes-to-ghaziabad,F17-CAKEBLFTO020,18
532,/cakes-to-ghaziabad,F17-CAKECONH304,19
532,/cakes-to-ghaziabad,CAKE10604,20
532,/cakes-to-ghaziabad,F17-CAKECONH310,21
532,/cakes-to-ghaziabad,CAKE6071,22
532,/cakes-to-ghaziabad,F17-EGCAKEBLFTO020,23
532,/cakes-to-ghaziabad,F17-CAKECONH1945,24
532,/cakes-to-ghaziabad,F17-CAKECHOO005,25
532,/cakes-to-ghaziabad,EXFNP219_CHOCO_BOQ,26
532,/cakes-to-ghaziabad,F17-EGCAKECHOO005,27
532,/cakes-to-ghaziabad,F17-CAKECONH1834,28
532,/cakes-to-ghaziabad,F17-CAKECONH1822,29
532,/cakes-to-ghaziabad,F17-EGCAKECONH1897,30
532,/cakes-to-ghaziabad,F17-CAKEPINO014,31
532,/cakes-to-ghaziabad,CAKE11383,32
532,/cakes-to-ghaziabad,F17-CAKEHSTFLO017,33
532,/cakes-to-ghaziabad,EXFNP233_CHOCO_BOQ,34
532,/cakes-to-ghaziabad,CAKE38760,35
532,/cakes-to-ghaziabad,F17-EGCAKECONH310,36
532,/cakes-to-ghaziabad,F17-CAKEFRUO011,37
532,/cakes-to-ghaziabad,F17-EGCAKECONH1945,38
532,/cakes-to-ghaziabad,EXDCHOCO15,39
532,/cakes-to-ghaziabad,CAKE8256,40
532,/cakes-to-ghaziabad,F17-CAKECONH874,41
532,/cakes-to-ghaziabad,F17-EGCAKEPINO014,42
532,/cakes-to-ghaziabad,CAKE11838,43
532,/cakes-to-ghaziabad,F17-EGCAKEFRUO011,44
532,/cakes-to-ghaziabad,F17-CAKECONH1780,45
532,/cakes-to-ghaziabad,F17-CAKECON3081,46
532,/cakes-to-ghaziabad,CAKE6876,47
532,/cakes-to-ghaziabad,CAKE8930,48
532,/cakes-to-ghaziabad,CAKE11320,49
532,/cakes-to-ghaziabad,F17-CAKECONH25,50
532,/cakes-to-ghaziabad,F17-EGCAKECONH1780,51
532,/cakes-to-ghaziabad,F17-EGCAKECONH1834,52
532,/cakes-to-ghaziabad,F17-EGCAKECONH1822,53
532,/cakes-to-ghaziabad,F17-EGCAKECONH874,54
532,/cakes-to-ghaziabad,F17-CAKEBUTTO008,55
532,/cakes-to-ghaziabad,F17-EGCAKEBUTTO008,56
532,/cakes-to-ghaziabad,CAKE11227,57
533,/cakes-to-indore,F17-CAKECHOH004,1
533,/cakes-to-indore,CAKE00115,2
533,/cakes-to-indore,F17-EGCAKECHOH004,3
533,/cakes-to-indore,F17-CAKETFLHE001,4
533,/cakes-to-indore,F17-CAKEPINH013,5
533,/cakes-to-indore,F17-EGCAKEPINH013,6
533,/cakes-to-indore,F17-CAKEBLFTH019,7
533,/cakes-to-indore,F17-EGCAKEBLFTH019,8
533,/cakes-to-indore,EXFNP220_CHOCO_BOQ,9
533,/cakes-to-indore,CAKE0091,10
533,/cakes-to-indore,F17-CAKEBUTTH007,11
533,/cakes-to-indore,CAKE9078,12
533,/cakes-to-indore,F17-CAKEVANH022,13
533,/cakes-to-indore,F17-EGCAKEBUTTH007,14
533,/cakes-to-indore,F17-CAKETFLOE001,15
533,/cakes-to-indore,F17-CAKECONH1897,16
533,/cakes-to-indore,F17-EGCAKEVANH022,17
533,/cakes-to-indore,F17-CAKEBLFTO020,18
533,/cakes-to-indore,F17-CAKECONH304,19
533,/cakes-to-indore,CAKE10604,20
533,/cakes-to-indore,F17-CAKECONH310,21
533,/cakes-to-indore,CAKE6071,22
533,/cakes-to-indore,F17-EGCAKEBLFTO020,23
533,/cakes-to-indore,F17-CAKECONH1945,24
533,/cakes-to-indore,F17-CAKECHOO005,25
533,/cakes-to-indore,EXFNP219_CHOCO_BOQ,26
533,/cakes-to-indore,F17-EGCAKECHOO005,27
533,/cakes-to-indore,F17-CAKECONH1834,28
533,/cakes-to-indore,F17-CAKECONH1822,29
533,/cakes-to-indore,F17-EGCAKECONH1897,30
533,/cakes-to-indore,F17-CAKEPINO014,31
533,/cakes-to-indore,CAKE11383,32
533,/cakes-to-indore,F17-CAKEHSTFLO017,33
533,/cakes-to-indore,EXFNP233_CHOCO_BOQ,34
533,/cakes-to-indore,CAKE38760,35
533,/cakes-to-indore,F17-EGCAKECONH310,36
533,/cakes-to-indore,F17-CAKEFRUO011,37
533,/cakes-to-indore,F17-EGCAKECONH1945,38
533,/cakes-to-indore,EXDCHOCO15,39
533,/cakes-to-indore,CAKE8256,40
533,/cakes-to-indore,F17-CAKECONH874,41
533,/cakes-to-indore,F17-EGCAKEPINO014,42
533,/cakes-to-indore,CAKE11838,43
533,/cakes-to-indore,F17-EGCAKEFRUO011,44
533,/cakes-to-indore,F17-CAKECONH1780,45
533,/cakes-to-indore,F17-CAKECON3081,46
533,/cakes-to-indore,CAKE6876,47
533,/cakes-to-indore,CAKE8930,48
533,/cakes-to-indore,CAKE11320,49
533,/cakes-to-indore,F17-CAKECONH25,50
533,/cakes-to-indore,F17-EGCAKECONH1780,51
533,/cakes-to-indore,F17-EGCAKECONH1834,52
533,/cakes-to-indore,F17-EGCAKECONH1822,53
533,/cakes-to-indore,F17-EGCAKECONH874,54
533,/cakes-to-indore,F17-CAKEBUTTO008,55
533,/cakes-to-indore,F17-EGCAKEBUTTO008,56
533,/cakes-to-indore,CAKE11227,57
534,/cakes-to-kanpur,F17-CAKECHOH004,1
534,/cakes-to-kanpur,CAKE00115,2
534,/cakes-to-kanpur,F17-EGCAKECHOH004,3
534,/cakes-to-kanpur,F17-CAKETFLHE001,4
534,/cakes-to-kanpur,F17-CAKEPINH013,5
534,/cakes-to-kanpur,F17-EGCAKEPINH013,6
534,/cakes-to-kanpur,F17-CAKEBLFTH019,7
534,/cakes-to-kanpur,F17-EGCAKEBLFTH019,8
534,/cakes-to-kanpur,EXFNP220_CHOCO_BOQ,9
534,/cakes-to-kanpur,CAKE0091,10
534,/cakes-to-kanpur,F17-CAKEBUTTH007,11
534,/cakes-to-kanpur,CAKE9078,12
534,/cakes-to-kanpur,F17-CAKEVANH022,13
534,/cakes-to-kanpur,F17-EGCAKEBUTTH007,14
534,/cakes-to-kanpur,F17-CAKETFLOE001,15
534,/cakes-to-kanpur,F17-CAKECONH1897,16
534,/cakes-to-kanpur,F17-EGCAKEVANH022,17
534,/cakes-to-kanpur,F17-CAKEBLFTO020,18
534,/cakes-to-kanpur,F17-CAKECONH304,19
534,/cakes-to-kanpur,CAKE10604,20
534,/cakes-to-kanpur,F17-CAKECONH310,21
534,/cakes-to-kanpur,CAKE6071,22
534,/cakes-to-kanpur,F17-EGCAKEBLFTO020,23
534,/cakes-to-kanpur,F17-CAKECONH1945,24
534,/cakes-to-kanpur,F17-CAKECHOO005,25
534,/cakes-to-kanpur,EXFNP219_CHOCO_BOQ,26
534,/cakes-to-kanpur,F17-EGCAKECHOO005,27
534,/cakes-to-kanpur,F17-CAKECONH1834,28
534,/cakes-to-kanpur,F17-CAKECONH1822,29
534,/cakes-to-kanpur,F17-EGCAKECONH1897,30
534,/cakes-to-kanpur,F17-CAKEPINO014,31
534,/cakes-to-kanpur,CAKE11383,32
534,/cakes-to-kanpur,F17-CAKEHSTFLO017,33
534,/cakes-to-kanpur,EXFNP233_CHOCO_BOQ,34
534,/cakes-to-kanpur,CAKE38760,35
534,/cakes-to-kanpur,F17-EGCAKECONH310,36
534,/cakes-to-kanpur,F17-CAKEFRUO011,37
534,/cakes-to-kanpur,F17-EGCAKECONH1945,38
534,/cakes-to-kanpur,EXDCHOCO15,39
534,/cakes-to-kanpur,CAKE8256,40
534,/cakes-to-kanpur,F17-CAKECONH874,41
534,/cakes-to-kanpur,F17-EGCAKEPINO014,42
534,/cakes-to-kanpur,CAKE11838,43
534,/cakes-to-kanpur,F17-EGCAKEFRUO011,44
534,/cakes-to-kanpur,F17-CAKECONH1780,45
534,/cakes-to-kanpur,F17-CAKECON3081,46
534,/cakes-to-kanpur,CAKE6876,47
534,/cakes-to-kanpur,CAKE8930,48
534,/cakes-to-kanpur,CAKE11320,49
534,/cakes-to-kanpur,F17-CAKECONH25,50
534,/cakes-to-kanpur,F17-EGCAKECONH1780,51
534,/cakes-to-kanpur,F17-EGCAKECONH1834,52
534,/cakes-to-kanpur,F17-EGCAKECONH1822,53
534,/cakes-to-kanpur,F17-EGCAKECONH874,54
534,/cakes-to-kanpur,F17-CAKEBUTTO008,55
534,/cakes-to-kanpur,F17-EGCAKEBUTTO008,56
534,/cakes-to-kanpur,CAKE11227,57
535,/cakes-to-lucknow,F17-CAKECHOH004,1
535,/cakes-to-lucknow,CAKE00115,2
535,/cakes-to-lucknow,F17-EGCAKECHOH004,3
535,/cakes-to-lucknow,F17-CAKETFLHE001,4
535,/cakes-to-lucknow,F17-CAKEPINH013,5
535,/cakes-to-lucknow,F17-EGCAKEPINH013,6
535,/cakes-to-lucknow,F17-CAKEBLFTH019,7
535,/cakes-to-lucknow,F17-EGCAKEBLFTH019,8
535,/cakes-to-lucknow,EXFNP220_CHOCO_BOQ,9
535,/cakes-to-lucknow,CAKE0091,10
535,/cakes-to-lucknow,F17-CAKEBUTTH007,11
535,/cakes-to-lucknow,CAKE9078,12
535,/cakes-to-lucknow,F17-CAKEVANH022,13
535,/cakes-to-lucknow,F17-EGCAKEBUTTH007,14
535,/cakes-to-lucknow,F17-CAKETFLOE001,15
535,/cakes-to-lucknow,F17-CAKECONH1897,16
535,/cakes-to-lucknow,F17-EGCAKEVANH022,17
535,/cakes-to-lucknow,F17-CAKEBLFTO020,18
535,/cakes-to-lucknow,F17-CAKECONH304,19
535,/cakes-to-lucknow,CAKE10604,20
535,/cakes-to-lucknow,F17-CAKECONH310,21
535,/cakes-to-lucknow,CAKE6071,22
535,/cakes-to-lucknow,F17-EGCAKEBLFTO020,23
535,/cakes-to-lucknow,F17-CAKECONH1945,24
535,/cakes-to-lucknow,F17-CAKECHOO005,25
535,/cakes-to-lucknow,EXFNP219_CHOCO_BOQ,26
535,/cakes-to-lucknow,F17-EGCAKECHOO005,27
535,/cakes-to-lucknow,F17-CAKECONH1834,28
535,/cakes-to-lucknow,F17-CAKECONH1822,29
535,/cakes-to-lucknow,F17-EGCAKECONH1897,30
535,/cakes-to-lucknow,F17-CAKEPINO014,31
535,/cakes-to-lucknow,CAKE11383,32
535,/cakes-to-lucknow,F17-CAKEHSTFLO017,33
535,/cakes-to-lucknow,EXFNP233_CHOCO_BOQ,34
535,/cakes-to-lucknow,CAKE38760,35
535,/cakes-to-lucknow,F17-EGCAKECONH310,36
535,/cakes-to-lucknow,F17-CAKEFRUO011,37
535,/cakes-to-lucknow,F17-EGCAKECONH1945,38
535,/cakes-to-lucknow,EXDCHOCO15,39
535,/cakes-to-lucknow,CAKE8256,40
535,/cakes-to-lucknow,F17-CAKECONH874,41
535,/cakes-to-lucknow,F17-EGCAKEPINO014,42
535,/cakes-to-lucknow,CAKE11838,43
535,/cakes-to-lucknow,F17-EGCAKEFRUO011,44
535,/cakes-to-lucknow,F17-CAKECONH1780,45
535,/cakes-to-lucknow,F17-CAKECON3081,46
535,/cakes-to-lucknow,CAKE6876,47
535,/cakes-to-lucknow,CAKE8930,48
535,/cakes-to-lucknow,CAKE11320,49
535,/cakes-to-lucknow,F17-CAKECONH25,50
535,/cakes-to-lucknow,F17-EGCAKECONH1780,51
535,/cakes-to-lucknow,F17-EGCAKECONH1834,52
535,/cakes-to-lucknow,F17-EGCAKECONH1822,53
535,/cakes-to-lucknow,F17-EGCAKECONH874,54
535,/cakes-to-lucknow,F17-CAKEBUTTO008,55
535,/cakes-to-lucknow,F17-EGCAKEBUTTO008,56
535,/cakes-to-lucknow,CAKE11227,57
536,/cakes-to-ludhiana,F17-CAKECHOH004,1
536,/cakes-to-ludhiana,CAKE00115,2
536,/cakes-to-ludhiana,F17-EGCAKECHOH004,3
536,/cakes-to-ludhiana,F17-CAKETFLHE001,4
536,/cakes-to-ludhiana,F17-CAKEPINH013,5
536,/cakes-to-ludhiana,F17-EGCAKEPINH013,6
536,/cakes-to-ludhiana,F17-CAKEBLFTH019,7
536,/cakes-to-ludhiana,F17-EGCAKEBLFTH019,8
536,/cakes-to-ludhiana,EXFNP220_CHOCO_BOQ,9
536,/cakes-to-ludhiana,CAKE0091,10
536,/cakes-to-ludhiana,F17-CAKEBUTTH007,11
536,/cakes-to-ludhiana,CAKE9078,12
536,/cakes-to-ludhiana,F17-CAKEVANH022,13
536,/cakes-to-ludhiana,F17-EGCAKEBUTTH007,14
536,/cakes-to-ludhiana,F17-CAKETFLOE001,15
536,/cakes-to-ludhiana,F17-CAKECONH1897,16
536,/cakes-to-ludhiana,F17-EGCAKEVANH022,17
536,/cakes-to-ludhiana,F17-CAKEBLFTO020,18
536,/cakes-to-ludhiana,F17-CAKECONH304,19
536,/cakes-to-ludhiana,CAKE10604,20
536,/cakes-to-ludhiana,F17-CAKECONH310,21
536,/cakes-to-ludhiana,CAKE6071,22
536,/cakes-to-ludhiana,F17-EGCAKEBLFTO020,23
536,/cakes-to-ludhiana,F17-CAKECONH1945,24
536,/cakes-to-ludhiana,F17-CAKECHOO005,25
536,/cakes-to-ludhiana,EXFNP219_CHOCO_BOQ,26
536,/cakes-to-ludhiana,F17-EGCAKECHOO005,27
536,/cakes-to-ludhiana,F17-CAKECONH1834,28
536,/cakes-to-ludhiana,F17-CAKECONH1822,29
536,/cakes-to-ludhiana,F17-EGCAKECONH1897,30
536,/cakes-to-ludhiana,F17-CAKEPINO014,31
536,/cakes-to-ludhiana,CAKE11383,32
536,/cakes-to-ludhiana,F17-CAKEHSTFLO017,33
536,/cakes-to-ludhiana,EXFNP233_CHOCO_BOQ,34
536,/cakes-to-ludhiana,CAKE38760,35
536,/cakes-to-ludhiana,F17-EGCAKECONH310,36
536,/cakes-to-ludhiana,F17-CAKEFRUO011,37
536,/cakes-to-ludhiana,F17-EGCAKECONH1945,38
536,/cakes-to-ludhiana,EXDCHOCO15,39
536,/cakes-to-ludhiana,CAKE8256,40
536,/cakes-to-ludhiana,F17-CAKECONH874,41
536,/cakes-to-ludhiana,F17-EGCAKEPINO014,42
536,/cakes-to-ludhiana,CAKE11838,43
536,/cakes-to-ludhiana,F17-EGCAKEFRUO011,44
536,/cakes-to-ludhiana,F17-CAKECONH1780,45
536,/cakes-to-ludhiana,F17-CAKECON3081,46
536,/cakes-to-ludhiana,CAKE6876,47
536,/cakes-to-ludhiana,CAKE8930,48
536,/cakes-to-ludhiana,CAKE11320,49
